Mês,Empresa,Linha,Qtd_Viagens,Ano,Data,Inteira,Estudante,Gratuidade,Social,Integracao,Qtd_Passageiros,Eficiencia
June,SANTA MARIA - URB,54,1434,2022,2022-06-01,37870,13331,8852,3110,8062,71225,49.66875871687587
June,SANTA MARIA - URB,56,864,2022,2022-06-01,16213,1797,1409,511,3098,23028,26.65277777777778
June,SANTA MARIA - URB,83,750,2022,2022-06-01,26747,5439,2828,789,1166,36969,49.292
June,SANTA MARIA - URB,331,560,2022,2022-06-01,19857,5259,3176,756,1855,30903,55.183928571428574
June,SANTA MARIA - URB,332,514,2022,2022-06-01,7457,3045,1172,280,1159,13113,25.511673151750973
June,SANTA MARIA - URB,411,575,2022,2022-06-01,17286,5705,3501,821,2508,29821,51.86260869565218
June,VIA SUL - URB,50,4432,2022,2022-06-01,142621,44351,23581,6011,19488,236052,53.26083032490975
June,VIA SUL - URB,51,1876,2022,2022-06-01,37182,17783,8728,2457,6235,72385,38.58475479744136
June,VIA SUL - URB,52,1726,2022,2022-06-01,38231,14658,11410,3313,5928,73540,42.6071842410197
July,CONCEIÇÃO,21,2214,2022,2022-07-01,74315,20567,19570,4926,5792,125170,56.5356820234869
